,SK_ID_CURR
190645,321052
93284,208324
228803,365019
298639,445978
22879,126624
256269,396544
281050,425623
53814,162348
261721,402964
174761,302530
75139,187141
235902,373246
198734,330421
259592,400417
276874,420892
26255,130538
285672,430859
152960,277283
58495,167801
8996,110464
147057,270502
172216,299576
181725,310630
143994,266962
118191,237049
62341,172292
284815,429853
162422,288296
33074,138330
303539,451681
94513,209743
146070,269365
4617,105400
87613,201692
23540,127388
205185,337850
183457,312644
181132,309916
239961,377878
248597,387621
46147,153461
154388,278936
204264,336808
291193,437339
98872,214803
301958,449830
190514,320893
186639,316373
229640,365977
265528,407538
146522,269888
3481,104065
186328,316010
181923,310867
251674,391205
74976,186957
28590,133223
260429,401384
221604,356706
51538,159677
151660,275793
2961,103454
61255,171037
22068,125699
30913,135884
88915,203234
117173,235882
134061,255477
19738,123014
281948,426581
46966,154400
288975,434778
150379,274325
284475,429454
289734,435662
209094,342349
152739,277026
193056,323873
182516,311538
276741,420709
138827,260977
134600,256122
183422,312602
21488,125032
107377,224579
50547,158534
290657,436720
147166,270629
147469,270990
143278,266142
61974,171876
26845,131202
104383,221140
194309,325312
176493,304520
212574,346336
12083,114092
228561,364733
30404,135286
237070,374590
123234,242907
23078,126856
292559,438924
305533,453990
259864,400721
270933,414083
129289,249965
221805,356942
239930,377845
131201,252170
164022,290141
143758,266691
68241,179130
197986,329550
226434,362278
126677,246915
139146,261338
122861,242451
254468,394461
256848,397236
299916,447448
39159,145348
276746,420714
141409,263953
64563,174872
57699,166864
301463,449255
68311,179221
223558,358935
48299,155934
164425,290606
19121,122307
147877,271464
144065,267041
140792,263248
4384,105125
130262,251089
17933,120906
174583,302318
105669,222607
257693,398209
179663,308203
128707,249287
83143,196432
224759,360328
190457,320827
286234,431506
113190,231276
272657,416082
78837,191391
265620,407652
183168,312303
47462,154962
264109,405833
197032,328449
90085,204586
24036,127950
162411,288284
28220,132800
304928,453285
152492,276745
22537,126226
12921,115062
229873,366252
293985,440596
189359,319543
130293,251125
246911,385730
95785,211199
147735,271294
67963,178812
167117,293731
303819,452007
195368,326542
122960,242574
196808,328194
200600,332535
215562,349772
83547,196903
31728,136800
30321,135190
100660,216871
64557,174864
302907,450943
238561,376278
248567,387586
225302,360967
240190,378178
266238,408421
71154,182529
235656,372962
147013,270451
121848,241269
165253,291567
254457,394449
243183,381535
60916,170646
35361,140958
25023,129104
257756,398283
15146,117690
268876,411586
64206,174452
185425,314944
74341,186214
15950,118615
302347,450289
55361,164145
2824,103297
292845,439258
168556,295381
143916,266876
239650,377511
110328,227972
91814,206616
98480,214335
295802,442706
255754,395944
247947,386910
31005,135993
279888,424292
300821,448509
92692,207626
144311,267328
65698,176187
249654,388860
292300,438615
168794,295651
59218,168638
117688,236466
294204,440838
684,100790
161612,287356
38782,144921
16471,119211
69589,180713
21673,125246
151060,275102
216580,350951
106488,223546
61292,171078
298709,446057
157222,282247
204247,336789
50786,158812
298536,445858
175269,303109
125412,245436
135987,257734
247199,386045
220763,355742
115218,233613
289355,435227
187792,317700
95679,211073
235182,372419
70557,181852
220029,354899
56203,165122
203178,335548
75723,187805
111227,229047
179917,308497
261351,402495
202077,334245
128157,248654
169381,296319
261134,402221
72481,184053
158011,283166
147943,271534
166071,292530
278495,422668
197923,329476
188581,318635
79175,191779
80080,192836
244275,382733
186403,316097
128996,249623
248964,388034
196279,327582
69411,180504
135777,257480
229759,366120
288507,434237
271920,415254
129343,250019
243751,382186
247336,386188
176863,304949
89407,203801
83345,196670
287249,432734
305587,454050
242815,381068
229364,365658
165222,291530
44752,151836
107999,225290
245186,383766
150020,273914
151737,275877
228174,364288
182317,311311
145998,269287
132380,253540
178050,306333
142099,264759
195369,326543
188423,318453
98316,214145
195605,326812
65714,176203
68468,179409
295555,442422
82594,195786
131842,252910
226292,362106
217601,352130
106290,223318
14736,117196
105849,222818
49146,156899
87603,201681
32739,137945
18891,122030
665,100768
305690,454171
160036,285524
251814,391369
151761,275905
200467,332389
21924,125541
39324,145540
71923,183400
296109,443063
95612,211002
191577,322138
37698,143666
226056,361827
95016,210327
242562,380774
133648,255005
71380,182779
243431,381828
111158,228967
94727,209995
200789,332749
66670,177310
29009,133705
25570,129740
34501,139975
306364,454954
149656,273506
233507,370467
99044,214995
125191,245184
246616,385411
189513,319729
11524,113429
130810,251720
85366,199049
176463,304482
226539,362407
131583,252614
254774,394811
45105,152248
124651,244561
113463,231591
290029,436000
963,101113
188065,318015
199489,331270
106056,223048
228736,364938
65737,176228
239413,377261
62511,172495
48808,156521
210388,343804
157594,282672
77057,189353
85530,199248
44462,151511
290738,436815
218926,353627
279783,424139
100191,216310
174148,301814
117770,236557
201062,333064
47368,154856
90058,204559
297478,444642
298167,445434
4053,104739
268629,411308
18442,121514
282543,427277
9409,110940
95445,210818
256200,396463
280445,424916
240561,378592
21752,125339
1317,101546
269076,411820
62352,172306
244683,383217
245243,383830
160042,285532
111069,228858
99414,215422
80431,193242
254585,394600
225582,361288
298911,446282
223537,358912
2051,102402
142306,265002
22851,126590
33822,139185
50226,158149
299415,446878
119183,238196
174986,302778
249819,389052
9380,110906
156115,280974
41292,147812
168858,295720
250740,390127
147097,270549
207499,340506
28418,133029
286970,432382
81690,194733
148472,272150
245062,383641
35467,141078
296722,443775
243892,382330
165641,292014
55976,164864
130620,251502
136485,258309
259989,400863
71767,183221
277279,421303
152756,277044
279649,423977
286549,431883
4964,105810
20837,124282
301093,448825
45804,153069
96378,211888
117072,235754
7778,109072
279343,423588
127739,248150
112971,231029
196137,327428
162667,288581
29281,134007
205956,338728
179766,308323
11889,113857
35501,141122
151234,275301
107489,224707
131728,252779
305373,453803
34507,139983
192367,323069
78954,191526
155339,280072
305614,454083
235845,373180
15740,118370
29090,133795
267755,410225
251276,390750
72288,183830
15469,118053
20708,124137
301302,449063
24457,128451
166752,293312
4141,104843
181826,310751
18942,122088
223046,358349
117332,236067
113807,231991
229142,365403
210649,344109
144984,268117
204429,337001
283219,428014
279861,424233
196623,327984
42448,149133
265879,407994
103142,219720
203055,335401
38272,144319
165556,291919
21226,124738
204170,336698
53599,162084
82037,195138
216896,351315
196779,328162
302396,450343
98537,214408
296125,443082
79005,191580
2233,102620
179479,307980
206922,339836
130926,251857
164035,290156
168415,295215
286718,432083
206254,339067
27923,132466
284646,429660
274581,418252
27702,132206
163915,290014
23833,127728
79722,192412
245239,383824
258549,399211
229966,366361
94105,209278
177477,305670
187356,317191
10554,112292
288376,434079
149191,272968
128389,248926
5940,106958
212009,345681
303977,452189
48813,156528
64073,174296
54955,163675
170180,297238
100924,217184
83918,197330
88291,202505
49137,156890
82393,195557
168549,295371
67495,178269
305558,454017
87020,200996
99098,215058
42805,149556
229926,366313
111318,229156
90012,204511
135790,257494
150759,274756
68370,179297
230793,367323
280616,425090
82135,195251
69261,180328
162035,287844
104901,221729
251746,391291
154418,278973
108468,225820
247585,386490
36806,142628
220691,355661
277216,421237
51587,159736
170474,297578
228936,365177
3856,104511
85636,199375
164676,290887
239833,377703
26677,131008
58629,167961
5711,106678
91867,206676
281274,425852
165938,292373
73348,185049
43899,150835
135035,256615
107474,224692
92610,207539
6500,107583
115555,234004
276800,420771
177578,305784
71909,183385
24897,128955
123185,242846
185430,314951
128999,249626
91713,206504
298405,445698
175887,303811
195976,327242
80196,192970
247180,386026
53199,161612
161984,287786
77873,190279
166421,292934
210070,343449
137064,258969
256662,397006
36240,141965
99071,215026
23518,127364
173802,301418
142786,265561
55223,163986
243157,381509
47108,154559
294823,441556
128123,248611
65405,175856
71940,183420
28010,132559
254108,394041
31756,136831
258832,399539
220159,355045
223468,358828
91560,206328
104243,220985
176708,304768
295334,442163
235987,373344
300896,448593
252247,391869
8654,110073
282964,427755
251148,390602
282626,427362
15104,117638
71382,182781
53136,161542
218621,353283
198389,330021
129706,250440
134582,256100
16491,119234
268401,411029
238515,376223
17457,120359
104085,220799
87312,201333
149384,273191
263037,404582
111522,229393
88975,203307
197963,329523
82372,195533
117154,235859
184840,314253
295058,441832
272001,415336
189953,320246
191123,321605
267908,410425
186761,316512
261647,402873
149142,272912
84363,197870
267826,410323
289313,435178
104959,221796
234570,371723
275602,419381
104417,221179
128004,248468
305457,453899
293744,440318
135982,257729
59872,169410
2089,102453
243728,382161
260589,401574
111818,229724
267501,409920
112927,230984
183449,312631
191814,322418
18213,121245
274515,418183
258783,399479
235800,373128
129341,250017
79951,192681
306084,454632
159713,285145
37596,143547
12525,114596
87897,202036
102460,218944
179554,308070
84441,197962
213735,347664
180658,309369
276493,420419
150565,274546
174236,301914
220906,355904
267695,410155
27929,132473
125367,245387
305101,453486
13686,115951
78688,191216
127219,247532
270946,414097
105809,222776
206644,339516
58463,167768
23347,127164
71643,183082
181920,310862
297968,445213
63680,173847
9801,111406
71354,182751
89720,204165
183589,312789
299255,446683
253577,393423
202920,335235
138857,261012
138360,260440
280517,424989
80576,193411
7392,108617
201978,334132
99209,215187
197724,329243
118177,237034
149184,272959
144952,268082
103863,220544
62827,172873
121078,240376
125788,245867
23571,127430
287874,433478
222005,357176
179395,307881
161415,287126
211449,345032
70319,181571
221262,356311
170088,297131
37353,143271
224192,359664
64405,174685
204443,337017
26344,130635
84812,198400
61230,171009
58252,167526
195228,326377
258168,398756
4083,104777
45635,152858
37026,142889
32952,138192
26961,131339
304065,452292
161521,287245
270660,413738
269545,412371
64714,175054
210449,343870
268317,410904
292200,438500
225655,361373
242710,380960
58321,167607
202429,334667
41558,148118
71316,182707
260993,402045
40817,147270
145125,268282
80995,193903
181025,309787
296911,443989
78701,191233
109240,226694
149009,272764
5317,106219
283892,428771
101013,217282
61291,171076
133473,254800
285451,430597
246302,385043
151049,275089
156527,281436
258670,399347
98056,213847
222433,357660
132415,253579
13987,116305
26752,131098
163972,290083
276580,420508
55402,164196
263013,404552
33614,138940
222333,357546
240530,378560
126841,247100
223316,358655
59223,168643
214557,348622
229237,365508
253299,393101
232253,369013
84086,197539
244189,382645
85928,199710
116917,235577
129717,250452
275204,418942
18323,121374
92598,207524
67813,178642
19895,123202
250588,389952
158392,283621
272647,416072
118569,237498
258500,399147
12315,114361
219876,354725
256810,397189
43241,150049
286690,432050
266594,408850
260999,402051
114082,232307
262494,403889
267335,409733
28238,132821
125635,245686
103409,220026
120485,239700
269800,412685
208021,341110
172223,299585
281264,425842
123831,243604
243425,381822
113906,232105
7817,109119
54674,163347
4046,104732
40779,147226
208408,341565
226694,362584
250154,389431
104164,220895
212340,346069
245081,383660
32301,137448
269066,411809
48469,156132
37310,143222
233830,370847
65387,175837
194233,325221
50265,158191
202662,334932
289583,435492
102304,218765
50475,158443
17664,120596
57360,166475
23817,127711
164880,291135
192403,323107
291814,438067
129686,250417
295501,442356
11989,113979
60393,170017
275857,419647
11519,113424
10479,112202
236287,373689
221295,356350
56061,164966
283152,427945
119293,238336
194110,325081
219531,354321
40565,146980
290166,436157
4776,105581
133284,254582
35911,141595
296562,443584
101551,217907
293719,440288
268357,410967
28158,132728
46289,153623
94987,210296
96832,212410
151374,275466
118545,237467
276450,420375
294481,441165
269810,412696
237262,374811
218727,353404
11896,113867
243985,382427
228538,364707
158404,283634
213665,347587
246687,385484
22769,126496
27483,131947
26195,130468
245054,383633
878,101009
244089,382541
234595,371751
56266,165205
200523,332448
205164,337826
47384,154875
25734,129919
159390,284773
228300,364442
262791,404262
9926,111552
5503,106445
53014,161404
191723,322305
168584,295412
233026,369899
162325,288185
47931,155512
255194,395288
40176,146539
230787,367316
284601,429609
87090,201078
130525,251392
138062,260111
120887,240164
73284,184971
